county,measure_date,hosp
8031,8/1/20,45
8031,8/2/20,50
8031,8/3/20,51
8031,8/4/20,51
8031,8/5/20,54
8031,8/6/20,53
8031,8/7/20,52
8031,8/8/20,45
8031,8/9/20,44
8031,8/10/20,51
8031,8/11/20,58
8031,8/12/20,57
8031,8/13/20,53
8031,8/14/20,42
8031,8/15/20,34
8031,8/16/20,31
8031,8/17/20,25
8031,8/18/20,37
8031,8/19/20,44
8031,8/20/20,41
8031,8/21/20,35
8031,8/22/20,35
8031,8/23/20,40
8031,8/24/20,50
8031,8/25/20,46
8031,8/26/20,47
8031,8/27/20,37
8031,8/28/20,35
8031,8/29/20,37
8031,8/30/20,34
8031,8/31/20,42
8031,9/1/20,46
8031,9/2/20,41
8031,9/3/20,33
8031,9/4/20,35
8031,9/5/20,33
8031,9/6/20,26
8031,9/7/20,26
8031,9/8/20,25
8031,9/9/20,26
8031,9/10/20,30
8031,9/11/20,34
8031,9/12/20,35
8031,9/13/20,33
8031,9/14/20,36
8031,9/15/20,35
8031,9/16/20,31
8031,9/17/20,31
8031,9/18/20,34
8031,9/19/20,32
8031,9/20/20,33
8031,9/21/20,36
8031,9/22/20,36
8031,9/23/20,42
8031,9/24/20,41
8031,9/25/20,40
8031,9/26/20,46
8031,9/27/20,41
8031,9/28/20,34
8031,9/29/20,40
8031,9/30/20,43
8031,10/1/20,44
8031,10/2/20,53
8031,10/3/20,50
8031,10/4/20,51
8031,10/5/20,47
8031,10/6/20,62
8031,10/7/20,61
8031,10/8/20,59
8031,10/9/20,54
8031,10/10/20,50
8031,10/11/20,48
8031,10/12/20,48
8031,10/13/20,50
8031,10/14/20,51
8031,10/15/20,53
8031,10/16/20,63
8031,10/17/20,66
8031,10/18/20,69
8031,10/19/20,60
8031,10/20/20,65
8031,10/21/20,78
8031,10/22/20,84
8031,10/23/20,85
8031,10/24/20,98
8031,10/25/20,102
8031,10/26/20,96
8031,10/27/20,102
8031,10/28/20,110
8031,10/29/20,111
8031,10/30/20,108
8031,10/31/20,121
8031,11/1/20,128
8031,11/2/20,134
8031,11/3/20,147
8031,11/4/20,156
8031,11/5/20,152
8031,11/6/20,158
8031,11/7/20,162
8031,11/8/20,174
8031,11/9/20,181
8031,11/10/20,203
8031,11/11/20,201
8031,11/12/20,206
8031,11/13/20,208
8031,11/14/20,205
8031,11/15/20,208
8031,11/16/20,204
8031,11/17/20,206
8031,11/18/20,220
8031,11/19/20,241
8031,11/20/20,254
8031,11/21/20,250
8031,11/22/20,231
8031,11/23/20,225
8031,11/24/20,218
8031,11/25/20,227
8031,11/26/20,233
8031,11/27/20,235
8031,11/28/20,258
8031,11/29/20,241
8031,11/30/20,232
8031,12/1/20,255
8031,12/2/20,273
8031,12/3/20,278
8031,12/4/20,277
8031,12/5/20,270
8031,12/6/20,259
8031,12/7/20,250
8031,12/8/20,234
8031,12/9/20,221
8031,12/10/20,212
8031,12/11/20,203
8031,12/12/20,199
8031,12/13/20,190
8031,12/14/20,181
8031,12/15/20,190
8031,12/16/20,184
8031,12/17/20,177
8031,12/18/20,184
8031,12/19/20,178
8031,12/20/20,160
8031,12/21/20,167
8031,12/22/20,167
8031,12/23/20,162
8031,12/24/20,152
8031,12/25/20,145
8031,12/26/20,146
8031,12/27/20,156
8031,12/28/20,154
8031,12/29/20,156
8031,12/30/20,151
8031,12/31/20,156
8031,1/1/21,155
8031,1/2/21,145
8031,1/3/21,140
8031,1/4/21,138
8031,1/5/21,136
8031,1/6/21,151
8031,1/7/21,143
8031,1/8/21,145
8031,1/9/21,140
8031,1/10/21,131
8031,1/11/21,128
8031,1/12/21,135
8031,1/13/21,128
8031,1/14/21,127
8031,1/15/21,130
8031,1/16/21,133
8031,1/17/21,116
8031,1/18/21,115
8031,1/19/21,110
8031,1/20/21,118
8031,1/21/21,125
8031,1/22/21,128
8031,1/23/21,125
8031,1/24/21,114
8031,1/25/21,112
8031,1/26/21,108
8031,1/27/21,112
8031,1/28/21,104
8031,1/29/21,95
8031,1/30/21,92
8031,1/31/21,93
8031,2/1/21,89
8031,2/2/21,92
8031,2/3/21,96
8031,2/4/21,98
8031,2/5/21,96
8031,2/6/21,83
8031,2/7/21,80
8031,2/8/21,82
8031,2/9/21,78
8031,2/10/21,86
8031,2/11/21,77
8031,2/12/21,70
8031,2/13/21,72
8031,2/14/21,73
8031,2/15/21,69
8031,2/16/21,72
8031,2/17/21,78
8031,2/18/21,79
8031,2/19/21,75
8031,2/20/21,76
8031,2/21/21,71
8031,2/22/21,70
8031,2/23/21,68
8031,2/24/21,70
8031,2/25/21,70
8031,2/26/21,75
8031,2/27/21,73
8031,2/28/21,72
8031,3/1/21,63
8031,3/2/21,69
8031,3/3/21,62
8031,3/4/21,63
8031,3/5/21,63
8031,3/6/21,66
8031,3/7/21,74
8031,3/8/21,72
8031,3/9/21,68
8031,3/10/21,66
8031,3/11/21,59
8031,3/12/21,66
8031,3/13/21,67
8031,3/14/21,67
8031,3/15/21,66
8031,3/16/21,81
8031,3/17/21,71
8031,3/18/21,87
8031,3/19/21,76
8031,3/20/21,72
8031,3/21/21,72
8031,3/22/21,66
8031,3/23/21,63
8031,3/24/21,63
8031,3/25/21,63
8031,3/26/21,58
8031,3/27/21,60
8031,3/28/21,63
8031,3/29/21,58
8031,3/30/21,57
8031,3/31/21,49
8031,4/1/21,48
8031,4/2/21,52
8031,4/3/21,54
8031,4/4/21,54
8031,4/5/21,60
8031,4/6/21,59
8031,4/7/21,63
8031,4/8/21,64
8031,4/9/21,65
8031,4/10/21,69
8031,4/11/21,66
8031,4/12/21,76
8031,4/13/21,74
8031,4/14/21,74
8031,4/15/21,87
8031,4/16/21,83
8031,4/17/21,85
8031,4/18/21,77
8031,4/19/21,78
8031,4/20/21,84
8031,4/21/21,76
8031,4/22/21,72
8031,4/23/21,79
8031,4/24/21,77
8031,4/25/21,76
8031,4/26/21,78
8031,4/27/21,78
8031,4/28/21,88
8031,4/29/21,85
8031,4/30/21,82
8031,5/1/21,83
8031,5/2/21,80
8031,5/3/21,92
8031,5/4/21,96
8031,5/5/21,91
8031,5/6/21,88
8031,5/7/21,91
8031,5/8/21,91
8031,5/9/21,87
8031,5/10/21,83
8031,5/11/21,77
8031,5/12/21,80
8031,5/13/21,76
8031,5/14/21,78
8031,5/15/21,76
8031,5/16/21,74
8031,5/17/21,84
8031,5/18/21,83
8031,5/19/21,73
8031,5/20/21,76
8031,5/21/21,86
8031,5/22/21,80
8031,5/23/21,80
8031,5/24/21,81
8031,5/25/21,82
8031,5/26/21,104
8031,5/27/21,82
8031,5/28/21,79
8031,5/29/21,79
8031,5/30/21,72
8031,5/31/21,68
8031,6/1/21,73
8031,6/2/21,70
8031,6/3/21,66
8031,6/4/21,59
8031,6/5/21,63
8031,6/6/21,63
8031,6/7/21,65
8031,6/8/21,64
8031,6/9/21,62
8031,6/10/21,58
8031,6/11/21,52
8031,6/12/21,55
8031,6/13/21,51
8031,6/14/21,49
8031,6/15/21,46
8031,6/16/21,44
8031,6/17/21,46
8031,6/18/21,46
8031,6/19/21,47
8031,6/20/21,48
8031,6/21/21,43
8031,6/22/21,46
8031,6/23/21,43
8031,6/24/21,45
8031,6/25/21,42
8031,6/26/21,41
8031,6/27/21,42
8031,6/28/21,36
8031,6/29/21,40
8031,6/30/21,40
8031,7/1/21,43
8031,7/2/21,39
8031,7/3/21,39
8031,7/4/21,37
8031,7/5/21,39
8031,7/6/21,36
8031,7/7/21,38
8031,7/8/21,38
8031,7/9/21,37
8031,7/10/21,31
8031,7/11/21,30
8031,7/12/21,31
8031,7/13/21,32
8031,7/14/21,29
8031,7/15/21,31
8031,7/16/21,35
8031,7/17/21,37
8031,7/18/21,34
8031,7/19/21,38
8031,7/20/21,40
8031,7/21/21,43
8031,7/22/21,37
8031,7/23/21,35
8031,7/24/21,50
8031,7/25/21,38
8031,7/26/21,45
8031,7/27/21,39
8031,7/28/21,36
8031,7/29/21,50
8031,7/30/21,42
8031,7/31/21,61
8031,8/1/21,41
8031,8/2/21,44
8031,8/3/21,53
8031,8/4/21,41
8031,8/5/21,46
8031,8/6/21,43
8031,8/7/21,49
8031,8/8/21,47
8031,8/9/21,49
8031,8/10/21,51
8031,8/11/21,55
8031,8/12/21,51
8031,8/13/21,52
8031,8/14/21,52
8031,8/15/21,52
8031,8/16/21,52
8031,8/17/21,57
8031,8/18/21,60
8031,8/19/21,80
8031,8/20/21,81
8031,8/21/21,79
8031,8/22/21,79
8031,8/23/21,76
8031,8/24/21,88
8031,8/25/21,103
8031,8/26/21,97
8031,8/27/21,85
8031,8/28/21,89
8031,8/29/21,93
8031,8/30/21,94
8031,8/31/21,94
8031,9/1/21,87
8031,9/2/21,90
8031,9/3/21,101
8031,9/4/21,101
8031,9/5/21,96
8031,9/6/21,100
8031,9/7/21,101
8031,9/8/21,105
8031,9/9/21,106
8031,9/10/21,101
8031,9/11/21,100
8031,9/12/21,102
8031,9/13/21,100
8031,9/14/21,92
8031,9/15/21,92
8031,9/16/21,78
8031,9/17/21,77
8031,9/18/21,73
8031,9/19/21,70
8031,9/20/21,78
8031,9/21/21,87
8031,9/22/21,83
8031,9/23/21,91
8031,9/24/21,93
8031,9/25/21,87
8031,9/26/21,91
8031,9/27/21,99
8031,9/28/21,87
8031,9/29/21,91
8031,9/30/21,77
8031,10/1/21,78
8031,10/2/21,85
8031,10/3/21,88
8031,10/4/21,80
8031,10/5/21,78
8031,10/6/21,89
8031,10/7/21,92
8031,10/8/21,75
8031,10/9/21,78
8031,10/10/21,73
8031,10/11/21,79
8031,10/12/21,77
8031,10/13/21,84
8031,10/14/21,86
8031,10/15/21,80
8031,10/16/21,77
8031,10/17/21,76
8031,10/18/21,84
8031,10/19/21,83
8031,10/20/21,106
8031,10/21/21,117
8031,10/22/21,104
8031,10/23/21,108
8031,10/24/21,110
8031,10/25/21,113
8031,10/26/21,126
8031,10/27/21,112
8031,10/28/21,111
8031,10/29/21,117
8031,10/30/21,126
8031,10/31/21,128
8031,11/1/21,131
8031,11/2/21,133
8031,11/3/21,137
8031,11/4/21,128
8031,11/5/21,146
8031,11/6/21,154
8031,11/7/21,148
8031,11/8/21,163
8031,11/9/21,146
8031,11/10/21,146
8031,11/11/21,164
8031,11/12/21,161
8031,11/13/21,161
8031,11/14/21,164
8031,11/15/21,145
8031,11/16/21,139
8031,11/17/21,138
8031,11/18/21,135
8031,11/19/21,148
8031,11/20/21,160
8031,11/21/21,161
8031,11/22/21,171
8031,11/23/21,168
8031,11/24/21,168
8031,11/25/21,165
8031,11/26/21,169
8031,11/27/21,167
8031,11/28/21,163
8031,11/29/21,164
8031,11/30/21,171
8031,12/1/21,178
8031,12/2/21,184
8031,12/3/21,163
8031,12/4/21,160
8031,12/5/21,161
8031,12/6/21,162
8031,12/7/21,170
8031,12/8/21,164
8031,12/9/21,155
8031,12/10/21,142
8031,12/11/21,144
8031,12/12/21,146
8031,12/13/21,143
8031,12/14/21,144
8031,12/15/21,147
8031,12/16/21,143
8031,12/17/21,140
8031,12/18/21,142
8031,12/19/21,135
8031,12/20/21,132
8031,12/21/21,116
8031,12/22/21,117
8031,12/23/21,111
8031,12/24/21,117
8031,12/25/21,116
8031,12/26/21,128
8031,12/27/21,141
8031,12/28/21,145
8031,12/29/21,146
8031,12/30/21,159
8031,12/31/21,165
8031,1/1/22,162
8031,1/2/22,166
8031,1/3/22,192
8031,1/4/22,221
8031,1/5/22,205
8031,1/6/22,220
8031,1/7/22,210
8031,1/8/22,223
8031,1/9/22,218
8031,1/10/22,236
8031,1/11/22,235
8031,1/12/22,241
8031,1/13/22,230
8031,1/14/22,226
8031,1/15/22,222
8031,1/16/22,245
8031,1/17/22,250
8031,1/18/22,244
8031,1/19/22,233
8031,1/20/22,209
8031,1/21/22,218
8031,1/22/22,194
8031,1/23/22,192
8031,1/24/22,192
8031,1/25/22,184
8031,1/26/22,184
8031,1/27/22,166
8031,1/28/22,158
8031,1/29/22,145
8031,1/30/22,147
8031,1/31/22,137
8031,2/1/22,141
8031,2/2/22,131
8031,2/3/22,127
8031,2/4/22,118
8031,2/5/22,117
8031,2/6/22,120
8031,2/7/22,93
8031,2/8/22,102
8031,2/9/22,97
8031,2/10/22,102
8031,2/11/22,89
8031,2/12/22,92
8031,2/13/22,88
8031,2/14/22,80
8031,2/15/22,74
8031,2/16/22,66
8031,2/17/22,63
8031,2/18/22,57
8031,2/19/22,56
8031,2/20/22,54
8031,2/21/22,49
8031,2/22/22,53
8031,2/23/22,45
8031,2/24/22,42
8031,2/25/22,43
8031,2/26/22,46
8031,2/27/22,46
8031,2/28/22,35
8031,3/1/22,36
8031,3/2/22,40
8031,3/3/22,39
8031,3/4/22,43
8031,3/5/22,45
8031,3/6/22,41
8031,3/7/22,39
8031,3/8/22,33
8031,3/9/22,34
8031,3/10/22,28
8031,3/11/22,25
8031,3/12/22,28
8031,3/13/22,26
8031,3/14/22,33
8031,3/15/22,25
8031,3/16/22,
8031,3/17/22,
8031,3/18/22,20
8031,3/19/22,
8031,3/20/22,
8031,3/21/22,
8031,3/22/22,20
8031,3/23/22,
8031,3/24/22,
8031,3/25/22,15
8031,3/26/22,
8031,3/27/22,
8031,3/28/22,
8031,3/29/22,10
8031,3/30/22,
8031,3/31/22,
8031,4/1/22,12
8031,4/2/22,
8031,4/3/22,
8031,4/4/22,
8031,4/5/22,9
8031,4/6/22,
8031,4/7/22,
8031,4/8/22,12
8031,4/9/22,
8031,4/10/22,
8031,4/11/22,
8031,4/12/22,7
8031,4/13/22,
8031,4/14/22,
8031,4/15/22,11
8031,4/16/22,
8031,4/17/22,
8031,4/18/22,
8031,4/19/22,16
8031,4/20/22,
8031,4/21/22,
8031,4/22/22,10
8031,4/23/22,
8031,4/24/22,
8031,4/25/22,
8031,4/26/22,13
8031,4/27/22,
8031,4/28/22,
8031,4/29/22,11
8031,4/30/22,
8031,5/1/22,
8031,5/2/22,
8031,5/3/22,16
8031,5/4/22,
8031,5/5/22,
8031,5/6/22,18
8031,5/7/22,
8031,5/8/22,
8031,5/9/22,
8031,5/10/22,13
8031,5/11/22,
8031,5/12/22,
8031,5/13/22,13
8031,5/14/22,
8031,5/15/22,
8031,5/16/22,
8031,5/17/22,20
8031,5/18/22,
8031,5/19/22,
8031,5/20/22,30
8031,5/21/22,
8031,5/22/22,
8031,5/23/22,
8031,5/24/22,21
8031,5/25/22,
8031,5/26/22,
8031,5/27/22,23
8031,5/28/22,
8031,5/29/22,
8031,5/30/22,
8031,5/31/22,18
8031,6/1/22,
8031,6/2/22,
8031,6/3/22,14
8031,6/4/22,
8031,6/5/22,
8031,6/6/22,
8031,6/7/22,20
8031,6/8/22,
8031,6/9/22,
8031,6/10/22,34
8031,6/11/22,
8031,6/12/22,
8031,6/13/22,
8031,6/14/22,29
8031,6/15/22,
8031,6/16/22,
8031,6/17/22,41
8031,6/18/22,
8031,6/19/22,
8031,6/20/22,
8031,6/21/22,37
8031,6/22/22,
8031,6/23/22,
8031,6/24/22,39
8031,6/25/22,
8031,6/26/22,
8031,6/27/22,
8031,6/28/22,42
8031,6/29/22,
8031,6/30/22,
8031,7/1/22,39
8031,7/2/22,
8031,7/3/22,
8031,7/4/22,
8031,7/5/22,31
8031,7/6/22,
8031,7/7/22,
8031,7/8/22,33
8031,7/9/22,
8031,7/10/22,
8031,7/11/22,
8031,7/12/22,39
8031,7/13/22,
8031,7/14/22,
8031,7/15/22,39
8031,7/16/22,
8031,7/17/22,
8031,7/18/22,
8031,7/19/22,44
8031,7/20/22,
8031,7/21/22,
8031,7/22/22,35
8031,7/23/22,
8031,7/24/22,
8031,7/25/22,
8031,7/26/22,40
8031,7/27/22,
8031,7/28/22,
8031,7/29/22,39
8031,7/30/22,
8031,7/31/22,
8031,8/1/22,
8031,8/2/22,31
8031,8/3/22,
8031,8/4/22,
8031,8/5/22,33
8031,8/6/22,
8031,8/7/22,
8031,8/8/22,
8031,8/9/22,35
8031,8/10/22,
8031,8/11/22,
8031,8/12/22,32
8031,8/13/22,
8031,8/14/22,
8031,8/15/22,
8031,8/16/22,33
8031,8/17/22,
8031,8/18/22,
8031,8/19/22,28
8031,8/20/22,
8031,8/21/22,
8031,8/22/22,
8031,8/23/22,33
8031,8/24/22,
8031,8/25/22,
8031,8/26/22,25
8031,8/27/22,
8031,8/28/22,
8031,8/29/22,
8031,8/30/22,22
8031,8/31/22,
8031,9/1/22,
8031,9/2/22,20
8031,9/3/22,
8031,9/4/22,
8031,9/5/22,
8031,9/6/22,22
8031,9/7/22,
8031,9/8/22,
8031,9/9/22,19
8031,9/10/22,
8031,9/11/22,
8031,9/12/22,
8031,9/13/22,18
8031,9/14/22,
8031,9/15/22,
8031,9/16/22,18
8031,9/17/22,
8031,9/18/22,
8031,9/19/22,
8031,9/20/22,18
8031,9/21/22,
8031,9/22/22,
8031,9/23/22,18
8031,9/24/22,
8031,9/25/22,
8031,9/26/22,
8031,9/27/22,12
8031,9/28/22,
8031,9/29/22,
8031,9/30/22,14
8031,10/1/22,
8031,10/2/22,
8031,10/3/22,
8031,10/4/22,23
8031,10/5/22,
8031,10/6/22,
8031,10/7/22,20
8031,10/8/22,
8031,10/9/22,
8031,10/10/22,
8031,10/11/22,25
8031,10/12/22,
8031,10/13/22,
8031,10/14/22,18
8031,10/15/22,
8031,10/16/22,
8031,10/17/22,
8031,10/18/22,17
8031,10/19/22,
8031,10/20/22,
8031,10/21/22,23
8031,10/22/22,
8031,10/23/22,
8031,10/24/22,
8031,10/25/22,21
8031,10/26/22,
8031,10/27/22,
8031,10/28/22,18
8031,10/29/22,
8031,10/30/22,
8031,10/31/22,
8031,11/1/22,23
8031,11/2/22,
8031,11/3/22,
8031,11/4/22,47
8031,11/5/22,
8031,11/6/22,
8031,11/7/22,
8031,11/8/22,40
8031,11/9/22,
8031,11/10/22,
8031,11/11/22,41
8031,11/12/22,
8031,11/13/22,
8031,11/14/22,
8031,11/15/22,48
8031,11/16/22,
8031,11/17/22,
8031,11/18/22,46
8031,11/19/22,
8031,11/20/22,
8031,11/21/22,
8031,11/22/22,58
8031,11/23/22,
8031,11/24/22,
8031,11/25/22,59
8031,11/26/22,
8031,11/27/22,
8031,11/28/22,
8031,11/29/22,59
8031,11/30/22,
8031,12/1/22,
8031,12/2/22,57
8031,12/3/22,
8031,12/4/22,
8031,12/5/22,
8031,12/6/22,51
8031,12/7/22,
8031,12/8/22,
8031,12/9/22,41
8031,12/10/22,
8031,12/11/22,
8031,12/12/22,
8031,12/13/22,44
8031,12/14/22,
8031,12/15/22,
8031,12/16/22,40
8031,12/17/22,
8031,12/18/22,
8031,12/19/22,
8031,12/20/22,39
8031,12/21/22,
8031,12/22/22,
8031,12/23/22,31
8031,12/24/22,
8031,12/25/22,
8031,12/26/22,
8031,12/27/22,27
8031,12/28/22,
8031,12/29/22,
8031,12/30/22,29
8031,12/31/22,
8031,1/1/23,
8031,1/2/23,
8031,1/3/23,28
8031,1/4/23,
8031,1/5/23,
8031,1/6/23,33
8031,1/7/23,
8031,1/8/23,
8031,1/9/23,
8031,1/10/23,32
8031,1/11/23,
8031,1/12/23,
8031,1/13/23,23
8031,1/14/23,
8031,1/15/23,
8031,1/16/23,
8031,1/17/23,21
8031,1/18/23,
8031,1/19/23,
8031,1/20/23,27
8031,1/21/23,
8031,1/22/23,
8031,1/23/23,
8031,1/24/23,27
8031,1/25/23,
8031,1/26/23,
8031,1/27/23,25
8031,1/28/23,
8031,1/29/23,
8031,1/30/23,
8031,1/31/23,19
8031,2/1/23,
8031,2/2/23,
8031,2/3/23,21
8031,2/4/23,
8031,2/5/23,
8031,2/6/23,
8031,2/7/23,24
8031,2/8/23,
8031,2/9/23,
8031,2/10/23,21
8031,2/11/23,
8031,2/12/23,
8031,2/13/23,
8031,2/14/23,26
8031,2/15/23,
8031,2/16/23,
8031,2/17/23,24
8031,2/18/23,
8031,2/19/23,
8031,2/20/23,
8031,2/21/23,22
8031,2/22/23,
8031,2/23/23,
8031,2/24/23,24
8031,2/25/23,
8031,2/26/23,
8031,2/27/23,
8031,2/28/23,24
8031,3/1/23,
8031,3/2/23,
8031,3/3/23,23
8031,3/4/23,
8031,3/5/23,
8031,3/6/23,
8031,3/7/23,21
8031,3/8/23,
8031,3/9/23,
8031,3/10/23,30
8031,3/11/23,
8031,3/12/23,
8031,3/13/23,
8031,3/14/23,29
8031,3/15/23,
8031,3/16/23,
8031,3/17/23,17
8031,3/18/23,
8031,3/19/23,
8031,3/20/23,
8031,3/21/23,25
8031,3/22/23,
8031,3/23/23,
8031,3/24/23,25
8031,3/25/23,
8031,3/26/23,
8031,3/27/23,
8031,3/28/23,20
8031,3/29/23,
8031,3/30/23,
8031,3/31/23,25
8031,4/1/23,
8031,4/2/23,
8031,4/3/23,
8031,4/4/23,20
8031,4/5/23,
8031,4/6/23,
8031,4/7/23,17
8031,4/8/23,
8031,4/9/23,
8031,4/10/23,
8031,4/11/23,10
8031,4/12/23,
8031,4/13/23,
8031,4/14/23,18
8031,4/15/23,
8031,4/16/23,
8031,4/17/23,
8031,4/18/23,15
8031,4/19/23,
8031,4/20/23,
8031,4/21/23,17
8031,4/22/23,
8031,4/23/23,
8031,4/24/23,
8085,7/19/20,6
8085,7/20/20,5
8085,7/21/20,4
8085,7/22/20,3
8085,7/23/20,1
8085,7/24/20,2
8085,7/25/20,1
8085,7/26/20,1
8085,7/27/20,2
8085,7/28/20,4
8085,7/29/20,3
8085,7/30/20,2
8085,7/31/20,2
8085,8/1/20,2
8085,8/2/20,2
8085,8/3/20,2
8085,8/4/20,1
8085,8/5/20,1
8085,8/6/20,2
8085,8/7/20,3
8085,8/8/20,3
8085,8/9/20,2
8085,8/10/20,2
8085,8/11/20,2
8085,8/12/20,2
8085,8/13/20,1
8085,8/14/20,1
8085,8/15/20,1
8085,8/16/20,1
8085,8/17/20,1
8085,8/18/20,1
8085,8/19/20,2
8085,8/20/20,2
8085,8/21/20,1
8085,8/22/20,1
8085,8/23/20,2
8085,8/24/20,3
8085,8/25/20,3
8085,8/26/20,2
8085,8/27/20,3
8085,8/28/20,2
8085,8/29/20,2
8085,8/30/20,1
8085,8/31/20,2
8085,9/1/20,2
8085,9/2/20,4
8085,9/3/20,3
8085,9/4/20,2
8085,9/5/20,2
8085,9/6/20,2
8085,9/7/20,3
8085,9/8/20,3
8085,9/9/20,3
8085,9/10/20,2
8085,9/11/20,2
8085,9/12/20,1
8085,9/13/20,1
8085,9/14/20,1
8085,9/15/20,2
8085,9/16/20,4
8085,9/17/20,4
8085,9/18/20,1
8085,9/19/20,2
8085,9/20/20,1
8085,9/21/20,0
8085,9/22/20,0
8085,9/23/20,0
8085,9/24/20,1
8085,9/25/20,0
8085,9/26/20,1
8085,9/27/20,0
8085,9/28/20,2
8085,9/29/20,0
8085,9/30/20,0
8085,10/1/20,0
8085,10/2/20,0
8085,10/3/20,0
8085,10/4/20,3
8085,10/5/20,3
8085,10/6/20,3
8085,10/7/20,2
8085,10/8/20,2
8085,10/9/20,2
8085,10/10/20,2
8085,10/11/20,3
8085,10/12/20,3
8085,10/13/20,1
8085,10/14/20,0
8085,10/15/20,0
8085,10/16/20,0
8085,10/17/20,0
8085,10/18/20,1
8085,10/19/20,1
8085,10/20/20,2
8085,10/21/20,2
8085,10/22/20,0
8085,10/23/20,1
8085,10/24/20,1
8085,10/25/20,1
8085,10/26/20,1
8085,10/27/20,3
8085,10/28/20,3
8085,10/29/20,1
8085,10/30/20,3
8085,10/31/20,2
8085,11/1/20,3
8085,11/2/20,2
8085,11/3/20,3
8085,11/4/20,1
8085,11/5/20,2
8085,11/6/20,1
8085,11/7/20,1
8085,11/8/20,1
8085,11/9/20,3
8085,11/10/20,6
8085,11/11/20,6
8085,11/12/20,4
8085,11/13/20,4
8085,11/14/20,2
8085,11/15/20,3
8085,11/16/20,3
8085,11/17/20,5
8085,11/18/20,5
8085,11/19/20,3
8085,11/20/20,4
8085,11/21/20,3
8085,11/22/20,5
8085,11/23/20,5
8085,11/24/20,7
8085,11/25/20,7
8085,11/26/20,5
8085,11/27/20,9
8085,11/28/20,11
8085,11/29/20,10
8085,11/30/20,11
8085,12/1/20,11
8085,12/2/20,12
8085,12/3/20,10
8085,12/4/20,5
8085,12/5/20,9
8085,12/6/20,6
8085,12/7/20,4
8085,12/8/20,8
8085,12/9/20,10
8085,12/10/20,11
8085,12/11/20,6
8085,12/12/20,8
8085,12/13/20,12
8085,12/14/20,9
8085,12/15/20,8
8085,12/16/20,13
8085,12/17/20,10
8085,12/18/20,8
8085,12/19/20,6
8085,12/20/20,6
8085,12/21/20,6
8085,12/22/20,7
8085,12/23/20,10
8085,12/24/20,9
8085,12/25/20,7
8085,12/26/20,6
8085,12/27/20,7
8085,12/28/20,7
8085,12/29/20,7
8085,12/30/20,5
8085,12/31/20,5
8085,1/1/21,8
8085,1/2/21,7
8085,1/3/21,7
8085,1/4/21,8
8085,1/5/21,8
8085,1/6/21,8
8085,1/7/21,11
8085,1/8/21,10
8085,1/9/21,11
8085,1/10/21,8
8085,1/11/21,7
8085,1/12/21,9
8085,1/13/21,7
8085,1/14/21,6
8085,1/15/21,6
8085,1/16/21,7
8085,1/17/21,7
8085,1/18/21,7
8085,1/19/21,7
8085,1/20/21,8
8085,1/21/21,5
8085,1/22/21,5
8085,1/23/21,8
8085,1/24/21,4
8085,1/25/21,5
8085,1/26/21,8
8085,1/27/21,6
8085,1/28/21,7
8085,1/29/21,6
8085,1/30/21,6
8085,1/31/21,6
8085,2/1/21,6
8085,2/2/21,4
8085,2/3/21,5
8085,2/4/21,3
8085,2/5/21,1
8085,2/6/21,2
8085,2/7/21,2
8085,2/8/21,2
8085,2/9/21,1
8085,2/10/21,1
8085,2/11/21,1
8085,2/12/21,4
8085,2/13/21,4
8085,2/14/21,2
8085,2/15/21,2
8085,2/16/21,2
8085,2/17/21,2
8085,2/18/21,1
8085,2/19/21,2
8085,2/20/21,2
8085,2/21/21,1
8085,2/22/21,2
8085,2/23/21,2
8085,2/24/21,1
8085,2/25/21,1
8085,2/26/21,1
8085,2/27/21,0
8085,2/28/21,0
8085,3/1/21,0
8085,3/2/21,0
8085,3/3/21,1
8085,3/4/21,1
8085,3/5/21,1
8085,3/6/21,1
8085,3/7/21,1
8085,3/8/21,1
8085,3/9/21,1
8085,3/10/21,0
8085,3/11/21,0
8085,3/12/21,0
8085,3/13/21,0
8085,3/14/21,2
8085,3/15/21,2
8085,3/16/21,3
8085,3/17/21,1
8085,3/18/21,1
8085,3/19/21,0
8085,3/20/21,0
8085,3/21/21,0
8085,3/22/21,0
8085,3/23/21,0
8085,3/24/21,1
8085,3/25/21,0
8085,3/26/21,0
8085,3/27/21,0
8085,3/28/21,0
8085,3/29/21,0
8085,3/30/21,0
8085,3/31/21,0
8085,4/1/21,0
8085,4/2/21,0
8085,4/3/21,0
8085,4/4/21,0
8085,4/5/21,0
8085,4/6/21,0
8085,4/7/21,1
8085,4/8/21,1
8085,4/9/21,0
8085,4/10/21,0
8085,4/11/21,0
8085,4/12/21,1
8085,4/13/21,0
8085,4/14/21,0
8085,4/15/21,0
8085,4/16/21,1
8085,4/17/21,0
8085,4/18/21,0
8085,4/19/21,1
8085,4/20/21,1
8085,4/21/21,1
8085,4/22/21,1
8085,4/23/21,1
8085,4/24/21,2
8085,4/25/21,3
8085,4/26/21,3
8085,4/27/21,2
8085,4/28/21,2
8085,4/29/21,2
8085,4/30/21,5
8085,5/1/21,3
8085,5/2/21,3
8085,5/3/21,4
8085,5/4/21,4
8085,5/5/21,2
8085,5/6/21,2
8085,5/7/21,2
8085,5/8/21,4
8085,5/9/21,4
8085,5/10/21,4
8085,5/11/21,4
8085,5/12/21,4
8085,5/13/21,4
8085,5/14/21,2
8085,5/15/21,2
